,Accession,Disease_id,Disease_name
30326,HMDB0000289,30327,"Long-chain Fatty Acids, Defect in Transport of"
30327,HMDB0000289,30328,congenital disorder of glycosylation CDG-Ia
30328,HMDB0000289,30329,Molybdenium co-factor deficiency
30329,HMDB0000289,30330,Fanconi Bickel syndrome
30330,HMDB0000289,30331,Degenerative disc disease
30331,HMDB0000289,30332,Meningitis
30332,HMDB0000289,30333,Adenylosuccinate lyase deficiency
30333,HMDB0000289,30334,3-Methyl-crotonyl-glycinuria
30334,HMDB0000289,30335,Colorectal cancer
30335,HMDB0000289,30336,Canavan disease
30336,HMDB0000289,30337,"Fructose intolerance, hereditary"
30337,HMDB0000289,30338,Nucleotide Depletion Syndrome
30338,HMDB0000289,30339,Diabetes mellitus type 2
30339,HMDB0000289,30340,Impaired glucose tolerance
30340,HMDB0000289,30341,Gout
30341,HMDB0000289,30342,Lesch-Nyhan syndrome
30342,HMDB0000289,30343,Multiple sclerosis
30343,HMDB0000289,30344,Bacterial meningitis
30344,HMDB0000289,30345,Cachexia
30345,HMDB0000289,30346,Uremia
30346,HMDB0000289,30347,Stomach cancer
30347,HMDB0000289,30348,Schizophrenia
30348,HMDB0000289,30349,"Sulfite oxidase deficiency, ISOLATED"
30349,HMDB0000289,30350,Xanthinuria type 1
30350,HMDB0000289,30351,Molybdenum cofactor deficiency
30351,HMDB0000289,30352,Primary hypomagnesemia
30352,HMDB0000289,30353,"Fructose-1,6-diphosphatase deficiency"
30353,HMDB0000289,30354,Phosphoribosylpyrophosphate Synthetase Superactivity
30354,HMDB0000289,30355,Fanconi syndrome
30355,HMDB0000289,30356,Cerebral creatine deficiency syndrome 2
30356,HMDB0000289,30357,D-Lactic Acidosis
30357,HMDB0000289,30358,"Long-chain Fatty Acids, Defect in Transport of"
30358,HMDB0000289,30359,congenital disorder of glycosylation CDG-Ia
30359,HMDB0000289,30360,Molybdenium co-factor deficiency
30360,HMDB0000289,30361,Fanconi Bickel syndrome
30361,HMDB0000289,30362,Degenerative disc disease
30362,HMDB0000289,30363,Meningitis
30363,HMDB0000289,30364,Adenylosuccinate lyase deficiency
30364,HMDB0000289,30365,3-Methyl-crotonyl-glycinuria
30365,HMDB0000289,30366,Colorectal cancer
30366,HMDB0000289,30367,Canavan disease
30367,HMDB0000289,30368,"Fructose intolerance, hereditary"
30368,HMDB0000289,30369,Nucleotide Depletion Syndrome
30369,HMDB0000289,30370,Diabetes mellitus type 2
30370,HMDB0000289,30371,Impaired glucose tolerance
30371,HMDB0000289,30372,Gout
30372,HMDB0000289,30373,Lesch-Nyhan syndrome
30373,HMDB0000289,30374,Multiple sclerosis
30374,HMDB0000289,30375,Bacterial meningitis
30375,HMDB0000289,30376,Cachexia
30376,HMDB0000289,30377,Uremia
30377,HMDB0000289,30378,Stomach cancer
30378,HMDB0000289,30379,Schizophrenia
30379,HMDB0000289,30380,"Sulfite oxidase deficiency, ISOLATED"
30380,HMDB0000289,30381,Xanthinuria type 1
30381,HMDB0000289,30382,Molybdenum cofactor deficiency
30382,HMDB0000289,30383,Primary hypomagnesemia
30383,HMDB0000289,30384,"Fructose-1,6-diphosphatase deficiency"
30384,HMDB0000289,30385,Phosphoribosylpyrophosphate Synthetase Superactivity
30385,HMDB0000289,30386,Fanconi syndrome
30386,HMDB0000289,30387,Cerebral creatine deficiency syndrome 2
30387,HMDB0000289,30388,D-Lactic Acidosis
30388,HMDB0000289,30389,"Long-chain Fatty Acids, Defect in Transport of"
30389,HMDB0000289,30390,congenital disorder of glycosylation CDG-Ia
30390,HMDB0000289,30391,Molybdenium co-factor deficiency
30391,HMDB0000289,30392,Fanconi Bickel syndrome
30392,HMDB0000289,30393,Degenerative disc disease
30393,HMDB0000289,30394,Meningitis
30394,HMDB0000289,30395,Adenylosuccinate lyase deficiency
30395,HMDB0000289,30396,3-Methyl-crotonyl-glycinuria
30396,HMDB0000289,30397,Colorectal cancer
30397,HMDB0000289,30398,Canavan disease
30398,HMDB0000289,30399,"Fructose intolerance, hereditary"
30399,HMDB0000289,30400,Nucleotide Depletion Syndrome
30400,HMDB0000289,30401,Diabetes mellitus type 2
30401,HMDB0000289,30402,Impaired glucose tolerance
30402,HMDB0000289,30403,Gout
30403,HMDB0000289,30404,Lesch-Nyhan syndrome
30404,HMDB0000289,30405,Multiple sclerosis
30405,HMDB0000289,30406,Bacterial meningitis
30406,HMDB0000289,30407,Cachexia
30407,HMDB0000289,30408,Uremia
30408,HMDB0000289,30409,Stomach cancer
30409,HMDB0000289,30410,Schizophrenia
30410,HMDB0000289,30411,"Sulfite oxidase deficiency, ISOLATED"
30411,HMDB0000289,30412,Xanthinuria type 1
30412,HMDB0000289,30413,Molybdenum cofactor deficiency
30413,HMDB0000289,30414,Primary hypomagnesemia
30414,HMDB0000289,30415,"Fructose-1,6-diphosphatase deficiency"
30415,HMDB0000289,30416,Phosphoribosylpyrophosphate Synthetase Superactivity
30416,HMDB0000289,30417,Fanconi syndrome
30417,HMDB0000289,30418,Cerebral creatine deficiency syndrome 2
30418,HMDB0000289,30419,D-Lactic Acidosis
30419,HMDB0000289,30420,"Long-chain Fatty Acids, Defect in Transport of"
30420,HMDB0000289,30421,congenital disorder of glycosylation CDG-Ia
30421,HMDB0000289,30422,Molybdenium co-factor deficiency
30422,HMDB0000289,30423,Fanconi Bickel syndrome
30423,HMDB0000289,30424,Degenerative disc disease
30424,HMDB0000289,30425,Meningitis
30425,HMDB0000289,30426,Adenylosuccinate lyase deficiency
30426,HMDB0000289,30427,3-Methyl-crotonyl-glycinuria
30427,HMDB0000289,30428,Colorectal cancer
30428,HMDB0000289,30429,Canavan disease
30429,HMDB0000289,30430,"Fructose intolerance, hereditary"
30430,HMDB0000289,30431,Nucleotide Depletion Syndrome
30431,HMDB0000289,30432,Diabetes mellitus type 2
30432,HMDB0000289,30433,Impaired glucose tolerance
30433,HMDB0000289,30434,Gout
30434,HMDB0000289,30435,Lesch-Nyhan syndrome
30435,HMDB0000289,30436,Multiple sclerosis
30436,HMDB0000289,30437,Bacterial meningitis
30437,HMDB0000289,30438,Cachexia
30438,HMDB0000289,30439,Uremia
30439,HMDB0000289,30440,Stomach cancer
30440,HMDB0000289,30441,Schizophrenia
30441,HMDB0000289,30442,"Sulfite oxidase deficiency, ISOLATED"
30442,HMDB0000289,30443,Xanthinuria type 1
30443,HMDB0000289,30444,Molybdenum cofactor deficiency
30444,HMDB0000289,30445,Primary hypomagnesemia
30445,HMDB0000289,30446,"Fructose-1,6-diphosphatase deficiency"
30446,HMDB0000289,30447,Phosphoribosylpyrophosphate Synthetase Superactivity
30447,HMDB0000289,30448,Fanconi syndrome
30448,HMDB0000289,30449,Cerebral creatine deficiency syndrome 2
30449,HMDB0000289,30450,D-Lactic Acidosis
30450,HMDB0000289,30451,"Long-chain Fatty Acids, Defect in Transport of"
30451,HMDB0000289,30452,congenital disorder of glycosylation CDG-Ia
30452,HMDB0000289,30453,Molybdenium co-factor deficiency
30453,HMDB0000289,30454,Fanconi Bickel syndrome
30454,HMDB0000289,30455,Degenerative disc disease
30455,HMDB0000289,30456,Meningitis
30456,HMDB0000289,30457,Adenylosuccinate lyase deficiency
30457,HMDB0000289,30458,3-Methyl-crotonyl-glycinuria
30458,HMDB0000289,30459,Colorectal cancer
30459,HMDB0000289,30460,Canavan disease
30460,HMDB0000289,30461,"Fructose intolerance, hereditary"
30461,HMDB0000289,30462,Nucleotide Depletion Syndrome
30462,HMDB0000289,30463,Diabetes mellitus type 2
30463,HMDB0000289,30464,Impaired glucose tolerance
30464,HMDB0000289,30465,Gout
30465,HMDB0000289,30466,Lesch-Nyhan syndrome
30466,HMDB0000289,30467,Multiple sclerosis
30467,HMDB0000289,30468,Bacterial meningitis
30468,HMDB0000289,30469,Cachexia
30469,HMDB0000289,30470,Uremia
30470,HMDB0000289,30471,Stomach cancer
30471,HMDB0000289,30472,Schizophrenia
30472,HMDB0000289,30473,"Sulfite oxidase deficiency, ISOLATED"
30473,HMDB0000289,30474,Xanthinuria type 1
30474,HMDB0000289,30475,Molybdenum cofactor deficiency
30475,HMDB0000289,30476,Primary hypomagnesemia
30476,HMDB0000289,30477,"Fructose-1,6-diphosphatase deficiency"
30477,HMDB0000289,30478,Phosphoribosylpyrophosphate Synthetase Superactivity
30478,HMDB0000289,30479,Fanconi syndrome
30479,HMDB0000289,30480,Cerebral creatine deficiency syndrome 2
30480,HMDB0000289,30481,D-Lactic Acidosis
30481,HMDB0000289,30482,"Long-chain Fatty Acids, Defect in Transport of"
30482,HMDB0000289,30483,congenital disorder of glycosylation CDG-Ia
30483,HMDB0000289,30484,Molybdenium co-factor deficiency
30484,HMDB0000289,30485,Fanconi Bickel syndrome
30485,HMDB0000289,30486,Degenerative disc disease
30486,HMDB0000289,30487,Meningitis
30487,HMDB0000289,30488,Adenylosuccinate lyase deficiency
30488,HMDB0000289,30489,3-Methyl-crotonyl-glycinuria
30489,HMDB0000289,30490,Colorectal cancer
30490,HMDB0000289,30491,Canavan disease
30491,HMDB0000289,30492,"Fructose intolerance, hereditary"
30492,HMDB0000289,30493,Nucleotide Depletion Syndrome
30493,HMDB0000289,30494,Diabetes mellitus type 2
30494,HMDB0000289,30495,Impaired glucose tolerance
30495,HMDB0000289,30496,Gout
30496,HMDB0000289,30497,Lesch-Nyhan syndrome
30497,HMDB0000289,30498,Multiple sclerosis
30498,HMDB0000289,30499,Bacterial meningitis
30499,HMDB0000289,30500,Cachexia
30500,HMDB0000289,30501,Uremia
30501,HMDB0000289,30502,Stomach cancer
30502,HMDB0000289,30503,Schizophrenia
30503,HMDB0000289,30504,"Sulfite oxidase deficiency, ISOLATED"
30504,HMDB0000289,30505,Xanthinuria type 1
30505,HMDB0000289,30506,Molybdenum cofactor deficiency
30506,HMDB0000289,30507,Primary hypomagnesemia
30507,HMDB0000289,30508,"Fructose-1,6-diphosphatase deficiency"
30508,HMDB0000289,30509,Phosphoribosylpyrophosphate Synthetase Superactivity
30509,HMDB0000289,30510,Fanconi syndrome
30510,HMDB0000289,30511,Cerebral creatine deficiency syndrome 2
30511,HMDB0000289,30512,D-Lactic Acidosis
30512,HMDB0000289,30513,"Long-chain Fatty Acids, Defect in Transport of"
30513,HMDB0000289,30514,congenital disorder of glycosylation CDG-Ia
30514,HMDB0000289,30515,Molybdenium co-factor deficiency
30515,HMDB0000289,30516,Fanconi Bickel syndrome
30516,HMDB0000289,30517,Degenerative disc disease
30517,HMDB0000289,30518,Meningitis
30518,HMDB0000289,30519,Adenylosuccinate lyase deficiency
30519,HMDB0000289,30520,3-Methyl-crotonyl-glycinuria
30520,HMDB0000289,30521,Colorectal cancer
30521,HMDB0000289,30522,Canavan disease
30522,HMDB0000289,30523,"Fructose intolerance, hereditary"
30523,HMDB0000289,30524,Nucleotide Depletion Syndrome
30524,HMDB0000289,30525,Diabetes mellitus type 2
30525,HMDB0000289,30526,Impaired glucose tolerance
30526,HMDB0000289,30527,Gout
30527,HMDB0000289,30528,Lesch-Nyhan syndrome
30528,HMDB0000289,30529,Multiple sclerosis
30529,HMDB0000289,30530,Bacterial meningitis
30530,HMDB0000289,30531,Cachexia
30531,HMDB0000289,30532,Uremia
30532,HMDB0000289,30533,Stomach cancer
30533,HMDB0000289,30534,Schizophrenia
30534,HMDB0000289,30535,"Sulfite oxidase deficiency, ISOLATED"
30535,HMDB0000289,30536,Xanthinuria type 1
30536,HMDB0000289,30537,Molybdenum cofactor deficiency
30537,HMDB0000289,30538,Primary hypomagnesemia
30538,HMDB0000289,30539,"Fructose-1,6-diphosphatase deficiency"
30539,HMDB0000289,30540,Phosphoribosylpyrophosphate Synthetase Superactivity
30540,HMDB0000289,30541,Fanconi syndrome
30541,HMDB0000289,30542,Cerebral creatine deficiency syndrome 2
30542,HMDB0000289,30543,D-Lactic Acidosis
30543,HMDB0000289,30544,"Long-chain Fatty Acids, Defect in Transport of"
30544,HMDB0000289,30545,congenital disorder of glycosylation CDG-Ia
30545,HMDB0000289,30546,Molybdenium co-factor deficiency
30546,HMDB0000289,30547,Fanconi Bickel syndrome
30547,HMDB0000289,30548,Degenerative disc disease
30548,HMDB0000289,30549,Meningitis
30549,HMDB0000289,30550,Adenylosuccinate lyase deficiency
30550,HMDB0000289,30551,3-Methyl-crotonyl-glycinuria
30551,HMDB0000289,30552,Colorectal cancer
30552,HMDB0000289,30553,Canavan disease
30553,HMDB0000289,30554,"Fructose intolerance, hereditary"
30554,HMDB0000289,30555,Nucleotide Depletion Syndrome
30555,HMDB0000289,30556,Diabetes mellitus type 2
30556,HMDB0000289,30557,Impaired glucose tolerance
30557,HMDB0000289,30558,Gout
30558,HMDB0000289,30559,Lesch-Nyhan syndrome
30559,HMDB0000289,30560,Multiple sclerosis
30560,HMDB0000289,30561,Bacterial meningitis
30561,HMDB0000289,30562,Cachexia
30562,HMDB0000289,30563,Uremia
30563,HMDB0000289,30564,Stomach cancer
30564,HMDB0000289,30565,Schizophrenia
30565,HMDB0000289,30566,"Sulfite oxidase deficiency, ISOLATED"
30566,HMDB0000289,30567,Xanthinuria type 1
30567,HMDB0000289,30568,Molybdenum cofactor deficiency
30568,HMDB0000289,30569,Primary hypomagnesemia
30569,HMDB0000289,30570,"Fructose-1,6-diphosphatase deficiency"
30570,HMDB0000289,30571,Phosphoribosylpyrophosphate Synthetase Superactivity
30571,HMDB0000289,30572,Fanconi syndrome
30572,HMDB0000289,30573,Cerebral creatine deficiency syndrome 2
30573,HMDB0000289,30574,D-Lactic Acidosis
30574,HMDB0000289,30575,"Long-chain Fatty Acids, Defect in Transport of"
30575,HMDB0000289,30576,congenital disorder of glycosylation CDG-Ia
30576,HMDB0000289,30577,Molybdenium co-factor deficiency
30577,HMDB0000289,30578,Fanconi Bickel syndrome
30578,HMDB0000289,30579,Degenerative disc disease
30579,HMDB0000289,30580,Meningitis
30580,HMDB0000289,30581,Adenylosuccinate lyase deficiency
30581,HMDB0000289,30582,3-Methyl-crotonyl-glycinuria
30582,HMDB0000289,30583,Colorectal cancer
30583,HMDB0000289,30584,Canavan disease
30584,HMDB0000289,30585,"Fructose intolerance, hereditary"
30585,HMDB0000289,30586,Nucleotide Depletion Syndrome
30586,HMDB0000289,30587,Diabetes mellitus type 2
30587,HMDB0000289,30588,Impaired glucose tolerance
30588,HMDB0000289,30589,Gout
30589,HMDB0000289,30590,Lesch-Nyhan syndrome
30590,HMDB0000289,30591,Multiple sclerosis
30591,HMDB0000289,30592,Bacterial meningitis
30592,HMDB0000289,30593,Cachexia
30593,HMDB0000289,30594,Uremia
30594,HMDB0000289,30595,Stomach cancer
30595,HMDB0000289,30596,Schizophrenia
30596,HMDB0000289,30597,"Sulfite oxidase deficiency, ISOLATED"
30597,HMDB0000289,30598,Xanthinuria type 1
30598,HMDB0000289,30599,Molybdenum cofactor deficiency
30599,HMDB0000289,30600,Primary hypomagnesemia
30600,HMDB0000289,30601,"Fructose-1,6-diphosphatase deficiency"
30601,HMDB0000289,30602,Phosphoribosylpyrophosphate Synthetase Superactivity
30602,HMDB0000289,30603,Fanconi syndrome
30603,HMDB0000289,30604,Cerebral creatine deficiency syndrome 2
30604,HMDB0000289,30605,D-Lactic Acidosis
30605,HMDB0000289,30606,"Long-chain Fatty Acids, Defect in Transport of"
30606,HMDB0000289,30607,congenital disorder of glycosylation CDG-Ia
30607,HMDB0000289,30608,Molybdenium co-factor deficiency
30608,HMDB0000289,30609,Fanconi Bickel syndrome
30609,HMDB0000289,30610,Degenerative disc disease
30610,HMDB0000289,30611,Meningitis
30611,HMDB0000289,30612,Adenylosuccinate lyase deficiency
30612,HMDB0000289,30613,3-Methyl-crotonyl-glycinuria
30613,HMDB0000289,30614,Colorectal cancer
30614,HMDB0000289,30615,Canavan disease
30615,HMDB0000289,30616,"Fructose intolerance, hereditary"
30616,HMDB0000289,30617,Nucleotide Depletion Syndrome
30617,HMDB0000289,30618,Diabetes mellitus type 2
30618,HMDB0000289,30619,Impaired glucose tolerance
30619,HMDB0000289,30620,Gout
30620,HMDB0000289,30621,Lesch-Nyhan syndrome
30621,HMDB0000289,30622,Multiple sclerosis
30622,HMDB0000289,30623,Bacterial meningitis
30623,HMDB0000289,30624,Cachexia
30624,HMDB0000289,30625,Uremia
30625,HMDB0000289,30626,Stomach cancer
30626,HMDB0000289,30627,Schizophrenia
30627,HMDB0000289,30628,"Sulfite oxidase deficiency, ISOLATED"
30628,HMDB0000289,30629,Xanthinuria type 1
30629,HMDB0000289,30630,Molybdenum cofactor deficiency
30630,HMDB0000289,30631,Primary hypomagnesemia
30631,HMDB0000289,30632,"Fructose-1,6-diphosphatase deficiency"
30632,HMDB0000289,30633,Phosphoribosylpyrophosphate Synthetase Superactivity
30633,HMDB0000289,30634,Fanconi syndrome
30634,HMDB0000289,30635,Cerebral creatine deficiency syndrome 2
30635,HMDB0000289,30636,D-Lactic Acidosis
30636,HMDB0000289,30637,"Long-chain Fatty Acids, Defect in Transport of"
30637,HMDB0000289,30638,congenital disorder of glycosylation CDG-Ia
30638,HMDB0000289,30639,Molybdenium co-factor deficiency
30639,HMDB0000289,30640,Fanconi Bickel syndrome
30640,HMDB0000289,30641,Degenerative disc disease
30641,HMDB0000289,30642,Meningitis
30642,HMDB0000289,30643,Adenylosuccinate lyase deficiency
30643,HMDB0000289,30644,3-Methyl-crotonyl-glycinuria
30644,HMDB0000289,30645,Colorectal cancer
30645,HMDB0000289,30646,Canavan disease
30646,HMDB0000289,30647,"Fructose intolerance, hereditary"
30647,HMDB0000289,30648,Nucleotide Depletion Syndrome
30648,HMDB0000289,30649,Diabetes mellitus type 2
30649,HMDB0000289,30650,Impaired glucose tolerance
30650,HMDB0000289,30651,Gout
30651,HMDB0000289,30652,Lesch-Nyhan syndrome
30652,HMDB0000289,30653,Multiple sclerosis
30653,HMDB0000289,30654,Bacterial meningitis
30654,HMDB0000289,30655,Cachexia
30655,HMDB0000289,30656,Uremia
30656,HMDB0000289,30657,Stomach cancer
30657,HMDB0000289,30658,Schizophrenia
30658,HMDB0000289,30659,"Sulfite oxidase deficiency, ISOLATED"
30659,HMDB0000289,30660,Xanthinuria type 1
30660,HMDB0000289,30661,Molybdenum cofactor deficiency
30661,HMDB0000289,30662,Primary hypomagnesemia
30662,HMDB0000289,30663,"Fructose-1,6-diphosphatase deficiency"
30663,HMDB0000289,30664,Phosphoribosylpyrophosphate Synthetase Superactivity
30664,HMDB0000289,30665,Fanconi syndrome
30665,HMDB0000289,30666,Cerebral creatine deficiency syndrome 2
30666,HMDB0000289,30667,D-Lactic Acidosis
30667,HMDB0000289,30668,"Long-chain Fatty Acids, Defect in Transport of"
30668,HMDB0000289,30669,congenital disorder of glycosylation CDG-Ia
30669,HMDB0000289,30670,Molybdenium co-factor deficiency
30670,HMDB0000289,30671,Fanconi Bickel syndrome
30671,HMDB0000289,30672,Degenerative disc disease
30672,HMDB0000289,30673,Meningitis
30673,HMDB0000289,30674,Adenylosuccinate lyase deficiency
30674,HMDB0000289,30675,3-Methyl-crotonyl-glycinuria
30675,HMDB0000289,30676,Colorectal cancer
30676,HMDB0000289,30677,Canavan disease
30677,HMDB0000289,30678,"Fructose intolerance, hereditary"
30678,HMDB0000289,30679,Nucleotide Depletion Syndrome
30679,HMDB0000289,30680,Diabetes mellitus type 2
30680,HMDB0000289,30681,Impaired glucose tolerance
30681,HMDB0000289,30682,Gout
30682,HMDB0000289,30683,Lesch-Nyhan syndrome
30683,HMDB0000289,30684,Multiple sclerosis
30684,HMDB0000289,30685,Bacterial meningitis
30685,HMDB0000289,30686,Cachexia
30686,HMDB0000289,30687,Uremia
30687,HMDB0000289,30688,Stomach cancer
30688,HMDB0000289,30689,Schizophrenia
30689,HMDB0000289,30690,"Sulfite oxidase deficiency, ISOLATED"
30690,HMDB0000289,30691,Xanthinuria type 1
30691,HMDB0000289,30692,Molybdenum cofactor deficiency
30692,HMDB0000289,30693,Primary hypomagnesemia
30693,HMDB0000289,30694,"Fructose-1,6-diphosphatase deficiency"
30694,HMDB0000289,30695,Phosphoribosylpyrophosphate Synthetase Superactivity
30695,HMDB0000289,30696,Fanconi syndrome
30696,HMDB0000289,30697,Cerebral creatine deficiency syndrome 2
30697,HMDB0000289,30698,D-Lactic Acidosis
30698,HMDB0000289,30699,"Long-chain Fatty Acids, Defect in Transport of"
30699,HMDB0000289,30700,congenital disorder of glycosylation CDG-Ia
30700,HMDB0000289,30701,Molybdenium co-factor deficiency
30701,HMDB0000289,30702,Fanconi Bickel syndrome
30702,HMDB0000289,30703,Degenerative disc disease
30703,HMDB0000289,30704,Meningitis
30704,HMDB0000289,30705,Adenylosuccinate lyase deficiency
30705,HMDB0000289,30706,3-Methyl-crotonyl-glycinuria
30706,HMDB0000289,30707,Colorectal cancer
30707,HMDB0000289,30708,Canavan disease
30708,HMDB0000289,30709,"Fructose intolerance, hereditary"
30709,HMDB0000289,30710,Nucleotide Depletion Syndrome
30710,HMDB0000289,30711,Diabetes mellitus type 2
30711,HMDB0000289,30712,Impaired glucose tolerance
30712,HMDB0000289,30713,Gout
30713,HMDB0000289,30714,Lesch-Nyhan syndrome
30714,HMDB0000289,30715,Multiple sclerosis
30715,HMDB0000289,30716,Bacterial meningitis
30716,HMDB0000289,30717,Cachexia
30717,HMDB0000289,30718,Uremia
30718,HMDB0000289,30719,Stomach cancer
30719,HMDB0000289,30720,Schizophrenia
30720,HMDB0000289,30721,"Sulfite oxidase deficiency, ISOLATED"
30721,HMDB0000289,30722,Xanthinuria type 1
30722,HMDB0000289,30723,Molybdenum cofactor deficiency
30723,HMDB0000289,30724,Primary hypomagnesemia
30724,HMDB0000289,30725,"Fructose-1,6-diphosphatase deficiency"
