,metagene_id,Name,Disease,Disease Synonym,min_age,max_age,min_range,max_range,unit,meta_id,related_hmdb
3986,4170,D-Glucose,GLUCOCORTICOID DEFICIENCY 4 WITH OR WITHOUT MINERALOCORTICOID DEFICIENCY (GCCD4),,0.0,0.0028,2.80,5.0,mmol/l,46,HMDB0003345
3987,4171,D-Glucose,GLUCOCORTICOID DEFICIENCY 4 WITH OR WITHOUT MINERALOCORTICOID DEFICIENCY (GCCD4),,,,2.70,4.5,mmol/l,1134,HMDB0003345
3988,4172,D-Glucose,GLUCOCORTICOID DEFICIENCY 4 WITH OR WITHOUT MINERALOCORTICOID DEFICIENCY (GCCD4),,,,3.00,4.3,mmol/l,1135,HMDB0003345
3989,4173,D-Glucose,GLUCOCORTICOID DEFICIENCY 4 WITH OR WITHOUT MINERALOCORTICOID DEFICIENCY (GCCD4),,1.0,13.0,2.60,5.5,mmol/l,490,HMDB0003345
3990,4174,D-Glucose,GLUCOCORTICOID DEFICIENCY 4 WITH OR WITHOUT MINERALOCORTICOID DEFICIENCY (GCCD4),,0.0,0.0028,2.60,5.5,mmol/l,333,HMDB0003345
3991,4175,D-Glucose,GLUCOCORTICOID DEFICIENCY 4 WITH OR WITHOUT MINERALOCORTICOID DEFICIENCY (GCCD4),,0.0,2.0,2.60,5.5,mmol/l,334,HMDB0003345
3996,4180,D-Glucose,"GLUCOCORTICOID DEFICIENCY, FAMILIAL ISOLATED. MIGEON SYNDROME","ADRENAL UNRESPONSIVENESS TO ACTH; ADRENOCORTICAL UNRESPONSIVENESS TO ACTH, HEREDITARY",13.0,18.0,2.60,5.5,mmol/l,47,HMDB0003345
3997,4181,D-Glucose,"GLUCOCORTICOID DEFICIENCY, FAMILIAL ISOLATED. MIGEON SYNDROME","ADRENAL UNRESPONSIVENESS TO ACTH; ADRENOCORTICAL UNRESPONSIVENESS TO ACTH, HEREDITARY",18.0,64.0,2.60,5.5,mmol/l,281,HMDB0003345
3998,4182,D-Glucose,"GLUCOCORTICOID DEFICIENCY, FAMILIAL ISOLATED. MIGEON SYNDROME","ADRENAL UNRESPONSIVENESS TO ACTH; ADRENOCORTICAL UNRESPONSIVENESS TO ACTH, HEREDITARY",1.0,13.0,3.30,5.5,mmol/l,282,HMDB0003345
3999,4183,D-Glucose,"GLUCOCORTICOID DEFICIENCY, FAMILIAL ISOLATED. MIGEON SYNDROME","ADRENAL UNRESPONSIVENESS TO ACTH; ADRENOCORTICAL UNRESPONSIVENESS TO ACTH, HEREDITARY",0.0,0.0907,1.10,3.3,mmol/l,280,HMDB0003345
4000,4184,D-Glucose,"GLUCOCORTICOID DEFICIENCY, FAMILIAL ISOLATED. MIGEON SYNDROME","ADRENAL UNRESPONSIVENESS TO ACTH; ADRENOCORTICAL UNRESPONSIVENESS TO ACTH, HEREDITARY",0.0,0.0028,2.20,3.3,mmol/l,283,HMDB0003345
4001,4185,D-Glucose,"GLUCOCORTICOID DEFICIENCY, FAMILIAL ISOLATED. MIGEON SYNDROME","ADRENAL UNRESPONSIVENESS TO ACTH; ADRENOCORTICAL UNRESPONSIVENESS TO ACTH, HEREDITARY",0.0,0.0028,2.80,5.0,mmol/l,46,HMDB0003345
4002,4186,D-Glucose,"GLUCOCORTICOID DEFICIENCY, FAMILIAL ISOLATED. MIGEON SYNDROME","ADRENAL UNRESPONSIVENESS TO ACTH; ADRENOCORTICAL UNRESPONSIVENESS TO ACTH, HEREDITARY",,,2.70,4.5,mmol/l,1134,HMDB0003345
4003,4187,D-Glucose,"GLUCOCORTICOID DEFICIENCY, FAMILIAL ISOLATED. MIGEON SYNDROME","ADRENAL UNRESPONSIVENESS TO ACTH; ADRENOCORTICAL UNRESPONSIVENESS TO ACTH, HEREDITARY",,,3.00,4.3,mmol/l,1135,HMDB0003345
4004,4188,D-Glucose,"GLUCOCORTICOID DEFICIENCY, FAMILIAL ISOLATED. MIGEON SYNDROME","ADRENAL UNRESPONSIVENESS TO ACTH; ADRENOCORTICAL UNRESPONSIVENESS TO ACTH, HEREDITARY",1.0,13.0,2.60,5.5,mmol/l,490,HMDB0003345
4005,4189,D-Glucose,"GLUCOCORTICOID DEFICIENCY, FAMILIAL ISOLATED. MIGEON SYNDROME","ADRENAL UNRESPONSIVENESS TO ACTH; ADRENOCORTICAL UNRESPONSIVENESS TO ACTH, HEREDITARY",0.0,0.0028,2.60,5.5,mmol/l,333,HMDB0003345
4006,4190,D-Glucose,"GLUCOCORTICOID DEFICIENCY, FAMILIAL ISOLATED. MIGEON SYNDROME","ADRENAL UNRESPONSIVENESS TO ACTH; ADRENOCORTICAL UNRESPONSIVENESS TO ACTH, HEREDITARY",0.0,2.0,2.60,5.5,mmol/l,334,HMDB0003345
4009,4193,D-Glucose,GLUCOCORTICOID RESISTANCE (GCCR),GLUCOCORTICOID RECEPTOR DEFICIENCY,13.0,18.0,2.60,5.5,mmol/l,47,HMDB0003345
4010,4194,D-Glucose,GLUCOCORTICOID RESISTANCE (GCCR),GLUCOCORTICOID RECEPTOR DEFICIENCY,18.0,64.0,2.60,5.5,mmol/l,281,HMDB0003345
4011,4195,D-Glucose,GLUCOCORTICOID RESISTANCE (GCCR),GLUCOCORTICOID RECEPTOR DEFICIENCY,1.0,13.0,3.30,5.5,mmol/l,282,HMDB0003345
4012,4196,D-Glucose,GLUCOCORTICOID RESISTANCE (GCCR),GLUCOCORTICOID RECEPTOR DEFICIENCY,0.0,0.0907,1.10,3.3,mmol/l,280,HMDB0003345
4013,4197,D-Glucose,GLUCOCORTICOID RESISTANCE (GCCR),GLUCOCORTICOID RECEPTOR DEFICIENCY,0.0,0.0028,2.20,3.3,mmol/l,283,HMDB0003345
4014,4198,D-Glucose,GLUCOCORTICOID RESISTANCE (GCCR),GLUCOCORTICOID RECEPTOR DEFICIENCY,0.0,0.0028,2.80,5.0,mmol/l,46,HMDB0003345
4015,4199,D-Glucose,GLUCOCORTICOID RESISTANCE (GCCR),GLUCOCORTICOID RECEPTOR DEFICIENCY,,,2.70,4.5,mmol/l,1134,HMDB0003345
4016,4200,D-Glucose,GLUCOCORTICOID RESISTANCE (GCCR),GLUCOCORTICOID RECEPTOR DEFICIENCY,,,3.00,4.3,mmol/l,1135,HMDB0003345
4017,4201,D-Glucose,GLUCOCORTICOID RESISTANCE (GCCR),GLUCOCORTICOID RECEPTOR DEFICIENCY,1.0,13.0,2.60,5.5,mmol/l,490,HMDB0003345
4018,4202,D-Glucose,GLUCOCORTICOID RESISTANCE (GCCR),GLUCOCORTICOID RECEPTOR DEFICIENCY,0.0,0.0028,2.60,5.5,mmol/l,333,HMDB0003345
4019,4203,D-Glucose,GLUCOCORTICOID RESISTANCE (GCCR),GLUCOCORTICOID RECEPTOR DEFICIENCY,0.0,2.0,2.60,5.5,mmol/l,334,HMDB0003345
4020,4204,Glycine,GLUCOGLYCINURIA,,18.0,64.0,122.00,550.0,μmol/l,1944,HMDB0000123
4021,4205,Glycine,GLUCOGLYCINURIA,,13.0,18.0,166.00,330.0,μmol/l,1945,HMDB0000123
4022,4206,Glycine,GLUCOGLYCINURIA,,1.0,13.0,130.00,400.0,μmol/l,1946,HMDB0000123
4023,4207,D-Glucose,GLUCOGLYCINURIA,,13.0,18.0,2.60,5.5,mmol/l,47,HMDB0003345
4024,4208,D-Glucose,GLUCOGLYCINURIA,,18.0,64.0,2.60,5.5,mmol/l,281,HMDB0003345
4025,4209,D-Glucose,GLUCOGLYCINURIA,,1.0,13.0,3.30,5.5,mmol/l,282,HMDB0003345
4026,4210,D-Glucose,GLUCOGLYCINURIA,,0.0,0.0907,1.10,3.3,mmol/l,280,HMDB0003345
4027,4211,D-Glucose,GLUCOGLYCINURIA,,0.0,0.0028,2.20,3.3,mmol/l,283,HMDB0003345
4028,4212,D-Glucose,GLUCOGLYCINURIA,,0.0,0.0028,2.80,5.0,mmol/l,46,HMDB0003345
4029,4213,D-Glucose,GLUCOGLYCINURIA,,,,2.70,4.5,mmol/l,1134,HMDB0003345
4030,4214,D-Glucose,GLUCOGLYCINURIA,,,,3.00,4.3,mmol/l,1135,HMDB0003345
4031,4215,D-Glucose,GLUCOGLYCINURIA,,1.0,13.0,2.60,5.5,mmol/l,490,HMDB0003345
4032,4216,D-Glucose,GLUCOGLYCINURIA,,0.0,0.0028,2.60,5.5,mmol/l,333,HMDB0003345
4033,4217,D-Glucose,GLUCOGLYCINURIA,,0.0,2.0,2.60,5.5,mmol/l,334,HMDB0003345
4034,4218,Glycine,GLUCOGLYCINURIA,,0.0,0.0028,230.00,500.0,μmol/l,35,HMDB0000123
4035,4219,Glycine,GLUCOGLYCINURIA,,0.0,2.0,100.00,350.0,μmol/l,977,HMDB0000123
4036,4220,Glycine,GLUCOGLYCINURIA,,0.0,0.02,85.10,536.0,µmol/l,1272,HMDB0000123
4040,4225,D-Galactose,GLUCOSE-GALACTOSE MALABSORPTION,,0.0,0.02,0.00,200.0,nmol/ml,815,HMDB0003449
4041,4226,D-Galactose,GLUCOSE-GALACTOSE MALABSORPTION,,0.0,0.02,0.00,350.0,nmol/ml,845,HMDB0003449
4042,4227,D-Galactose,GLUCOSE-GALACTOSE MALABSORPTION,,18.0,64.0,0.00,250.0,µmol/l,848,HMDB0003449
4043,4228,D-Galactose,GLUCOSE-GALACTOSE MALABSORPTION,,18.0,64.0,0.00,120.0,µmol/l,849,HMDB0003449
4044,4229,D-Glucose,GLUCOSE-GALACTOSE MALABSORPTION,,13.0,18.0,2.60,5.5,mmol/l,47,HMDB0003345
4045,4230,D-Glucose,GLUCOSE-GALACTOSE MALABSORPTION,,18.0,64.0,2.60,5.5,mmol/l,281,HMDB0003345
4046,4231,D-Glucose,GLUCOSE-GALACTOSE MALABSORPTION,,1.0,13.0,3.30,5.5,mmol/l,282,HMDB0003345
4047,4232,D-Glucose,GLUCOSE-GALACTOSE MALABSORPTION,,0.0,0.0907,1.10,3.3,mmol/l,280,HMDB0003345
4048,4233,D-Glucose,GLUCOSE-GALACTOSE MALABSORPTION,,0.0,0.0028,2.20,3.3,mmol/l,283,HMDB0003345
4049,4234,D-Glucose,GLUCOSE-GALACTOSE MALABSORPTION,,0.0,0.0028,2.80,5.0,mmol/l,46,HMDB0003345
4050,4235,D-Glucose,GLUCOSE-GALACTOSE MALABSORPTION,,,,2.70,4.5,mmol/l,1134,HMDB0003345
4051,4236,D-Glucose,GLUCOSE-GALACTOSE MALABSORPTION,,,,3.00,4.3,mmol/l,1135,HMDB0003345
4052,4237,D-Glucose,GLUCOSE-GALACTOSE MALABSORPTION,,1.0,13.0,2.60,5.5,mmol/l,490,HMDB0003345
4053,4238,D-Glucose,GLUCOSE-GALACTOSE MALABSORPTION,,0.0,0.0028,2.60,5.5,mmol/l,333,HMDB0003345
4054,4239,D-Glucose,GLUCOSE-GALACTOSE MALABSORPTION,,0.0,2.0,2.60,5.5,mmol/l,334,HMDB0003345
4055,4240,D-Glucose,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",13.0,18.0,2.60,5.5,mmol/l,47,HMDB0003345
4056,4241,D-Glucose,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",18.0,64.0,2.60,5.5,mmol/l,281,HMDB0003345
4057,4242,D-Glucose,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",1.0,13.0,3.30,5.5,mmol/l,282,HMDB0003345
4058,4243,D-Glucose,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",0.0,0.0907,1.10,3.3,mmol/l,280,HMDB0003345
4059,4244,D-Glucose,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",0.0,0.0028,2.20,3.3,mmol/l,283,HMDB0003345
4060,4245,D-Glucose,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",0.0,0.0028,2.80,5.0,mmol/l,46,HMDB0003345
4061,4246,D-Glucose,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",,,2.70,4.5,mmol/l,1134,HMDB0003345
4062,4247,D-Glucose,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",,,3.00,4.3,mmol/l,1135,HMDB0003345
4063,4248,D-Glucose,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",1.0,13.0,2.60,5.5,mmol/l,490,HMDB0003345
4064,4249,D-Glucose,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",0.0,0.0028,2.60,5.5,mmol/l,333,HMDB0003345
4065,4250,D-Glucose,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",0.0,2.0,2.60,5.5,mmol/l,334,HMDB0003345
4066,4251,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",0.0,2.0,0.70,3.3,mmol/l,330,HMDB0001311
4067,4252,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",1.0,13.0,0.90,1.8,mmol/l,469,HMDB0001311
4068,4253,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",1.0,13.0,0.80,1.5,mmol/l,208,HMDB0001311
4069,4254,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",18.0,64.0,0.70,1.9,mmol/l,211,HMDB0001311
4070,4255,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",0.0,2.0,1.00,2.3,mmol/l,214,HMDB0001311
4071,4256,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",0.0,2.0,0.90,2.0,mmol/l,206,HMDB0001311
4072,4257,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",1.0,13.0,0.50,1.6,mmol/l,209,HMDB0001311
4073,4258,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",18.0,64.0,0.60,0.9,mmol/l,212,HMDB0001311
4074,4259,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",0.0,2.0,0.80,1.5,mmol/l,202,HMDB0001311
4075,4260,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",1.0,13.0,0.70,1.9,mmol/l,210,HMDB0001311
4076,4261,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",18.0,64.0,0.40,1.0,mmol/l,213,HMDB0001311
4077,4262,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",7.0,15.0,0.40,0.9,mmol/l,1137,HMDB0001311
4078,4263,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",1.0,7.0,0.70,1.6,mmol/l,1136,HMDB0001311
4079,4264,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",1.0,13.0,0.90,1.8,mmol/l,203,HMDB0001311
4080,4265,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",18.0,64.0,1.00,1.5,mmol/l,204,HMDB0001311
4081,4266,L-Lactic acid,GLUT-1 DEFICIENCY SYNDROME (GLUT1DS1),"DEVIVO SYNDROME; GLUCOSE TRANSPORT DEFECT, BLOOD-BRAIN BARRIER",0.0,2.0,2.00,3.0,mmol/l,207,HMDB0001311
4082,4267,Glutamine,GLUTAMINASE DEFICIENCY WITH IMPAIRED INTELLECTUAL DEVELOPMENT AND PROGRESSIVE ATAXIA,"GLOBAL DEVELOPMENTAL DELAY, PROGRESSIVE ATAXIA, AND ELEVATED GLUTAMINE; GDPAG",13.0,18.0,457.00,857.0,μmol/l,1942,HMDB0003423
4083,4268,Glutamine,GLUTAMINASE DEFICIENCY WITH IMPAIRED INTELLECTUAL DEVELOPMENT AND PROGRESSIVE ATAXIA,"GLOBAL DEVELOPMENTAL DELAY, PROGRESSIVE ATAXIA, AND ELEVATED GLUTAMINE; GDPAG",18.0,64.0,205.00,756.0,μmol/l,1943,HMDB0003423
4084,4269,Glutamine,GLUTAMINASE DEFICIENCY WITH IMPAIRED INTELLECTUAL DEVELOPMENT AND PROGRESSIVE ATAXIA,"GLOBAL DEVELOPMENTAL DELAY, PROGRESSIVE ATAXIA, AND ELEVATED GLUTAMINE; GDPAG",0.0,0.0028,178.00,886.0,μmol/l,14,HMDB0003423
4085,4270,Glutamine,GLUTAMINASE DEFICIENCY WITH IMPAIRED INTELLECTUAL DEVELOPMENT AND PROGRESSIVE ATAXIA,"GLOBAL DEVELOPMENTAL DELAY, PROGRESSIVE ATAXIA, AND ELEVATED GLUTAMINE; GDPAG",1.0,13.0,333.00,809.0,μmol/l,706,HMDB0003423
4086,4271,Glutamic acid,GLUTAMINASE DEFICIENCY WITH NEONATAL EPILEPTIC ENCEPHALOPATHY (GLS),"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 71; EIEE71",13.0,18.0,17.00,69.0,μmol/l,1941,HMDB0060475
4087,4272,Glutamine,GLUTAMINASE DEFICIENCY WITH NEONATAL EPILEPTIC ENCEPHALOPATHY (GLS),"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 71; EIEE71",13.0,18.0,457.00,857.0,μmol/l,1942,HMDB0003423
4088,4273,Glutamine,GLUTAMINASE DEFICIENCY WITH NEONATAL EPILEPTIC ENCEPHALOPATHY (GLS),"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 71; EIEE71",18.0,64.0,205.00,756.0,μmol/l,1943,HMDB0003423
4089,4274,Glutamic acid,GLUTAMINASE DEFICIENCY WITH NEONATAL EPILEPTIC ENCEPHALOPATHY (GLS),"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 71; EIEE71",0.0,0.0028,0.00,620.0,μmol/l,139,HMDB0060475
4090,4275,Glutamic acid,GLUTAMINASE DEFICIENCY WITH NEONATAL EPILEPTIC ENCEPHALOPATHY (GLS),"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 71; EIEE71",1.0,13.0,14.00,78.0,μmol/l,707,HMDB0060475
4091,4276,Glutamic acid,GLUTAMINASE DEFICIENCY WITH NEONATAL EPILEPTIC ENCEPHALOPATHY (GLS),"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 71; EIEE71",0.0,2.0,10.00,133.0,μmol/l,1302,HMDB0060475
4092,4277,Glutamic acid,GLUTAMINASE DEFICIENCY WITH NEONATAL EPILEPTIC ENCEPHALOPATHY (GLS),"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 71; EIEE71",18.0,64.0,1.00,131.0,μmol/l,1303,HMDB0060475
4093,4278,Glutamine,GLUTAMINASE DEFICIENCY WITH NEONATAL EPILEPTIC ENCEPHALOPATHY (GLS),"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 71; EIEE71",0.0,0.0028,178.00,886.0,μmol/l,14,HMDB0003423
4094,4279,Glutamine,GLUTAMINASE DEFICIENCY WITH NEONATAL EPILEPTIC ENCEPHALOPATHY (GLS),"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 71; EIEE71",1.0,13.0,333.00,809.0,μmol/l,706,HMDB0003423
4095,4280,3-Hydroxyglutaric acid,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",0.0,99.0,0.20,1.36,μmol/l,2072,HMDB0000428
4096,4281,3-Hydroxybutyric acid,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",1.0,13.0,22.00,700.0,µmol/l,349,HMDB0000442
4097,4282,3-Hydroxybutyric acid,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",0.0,2.0,0.10,1.0,mmol/l,237,HMDB0000442
4098,4283,3-Hydroxybutyric acid,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",1.0,13.0,0.10,0.9,mmol/l,240,HMDB0000442
4099,4284,3-Hydroxybutyric acid,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",18.0,64.0,0.00,0.3,mmol/l,243,HMDB0000442
4100,4285,3-Hydroxybutyric acid,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",0.0,2.0,0.50,2.3,mmol/l,238,HMDB0000442
4101,4286,3-Hydroxybutyric acid,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",1.0,13.0,0.80,2.6,mmol/l,241,HMDB0000442
4102,4287,3-Hydroxybutyric acid,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",18.0,64.0,0.10,0.8,mmol/l,244,HMDB0000442
4103,4288,3-Hydroxybutyric acid,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",0.0,2.0,1.10,2.8,mmol/l,239,HMDB0000442
4104,4289,3-Hydroxybutyric acid,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",1.0,13.0,2.50,5.2,mmol/l,242,HMDB0000442
4105,4290,3-Hydroxybutyric acid,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",18.0,64.0,0.70,1.7,mmol/l,245,HMDB0000442
4107,4292,L-Carnitine,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",0.0,0.02,6.83,43.45,µmol/l,1214,HMDB0000062
4108,4293,L-Carnitine,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",0.0,0.02,11.61,73.87,µmol/l,1215,HMDB0000062
4109,4294,L-Carnitine,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",1.0,13.0,23.00,60.0,µmol/l,59,HMDB0000062
4110,4295,L-Carnitine,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",18.0,64.0,35.00,55.0,µmol/l,268,HMDB0000062
4111,4296,L-Carnitine,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",1.0,13.0,20.00,40.0,µmol/l,1090,HMDB0000062
4112,4297,L-Carnitine,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",0.0,2.0,15.00,40.0,µmol/l,1163,HMDB0000062
4113,4298,L-Carnitine,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",0.0,0.02,10.00,44.0,µmol/l,1213,HMDB0000062
4114,4299,L-Carnitine,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",0.0,2.0,13.00,23.0,µmol/l,1141,HMDB0000062
4115,4300,L-Carnitine,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",1.0,7.0,11.50,18.0,µmol/l,1142,HMDB0000062
4116,4301,L-Carnitine,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",7.0,15.0,18.00,30.0,µmol/l,1143,HMDB0000062
4117,4302,L-Carnitine,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",1.0,13.0,40.00,60.0,µmol/l,267,HMDB0000062
4118,4303,L-Carnitine,GLUTARIC ACIDURIA I,"ACIDEMIA, GLUTARIC ACIDEMIA I",0.0,0.0907,9.00,23.0,µmol/l,1089,HMDB0000062
4121,4306,3-Hydroxyglutaric acid,GLUTARIC ACIDURIA I (LOW EXCRETER),"ACIDEMIA, GLUTARIC ACIDEMIA I",0.0,99.0,0.20,1.36,μmol/l,2072,HMDB0000428
4124,4309,L-Lysine,"GLUTARIC ACIDURIA II (MADD, ETF)",MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY; MADD,18.0,64.0,0.00,239.0,μmol/l,1954,HMDB0000182
4125,4310,L-Lysine,"GLUTARIC ACIDURIA II (MADD, ETF)",MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY; MADD,13.0,18.0,116.00,276.0,μmol/l,1955,HMDB0000182
4126,4311,Proline,"GLUTARIC ACIDURIA II (MADD, ETF)",MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY; MADD,13.0,18.0,58.00,324.0,μmol/l,1963,HMDB0003411
4128,4313,3-Hydroxyisovaleric acid,"GLUTARIC ACIDURIA II (MADD, ETF)",MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY; MADD,1.0,13.0,0.00,19.0,μmol/l,397,HMDB0000754
4130,4316,Ammonia,"GLUTARIC ACIDURIA II (MADD, ETF)",MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY; MADD,13.0,18.0,19.00,71.0,μmol/l,1992,HMDB0000051
4131,4317,Ammonia,"GLUTARIC ACIDURIA II (MADD, ETF)",MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY; MADD,0.0,2.0,25.00,80.0,μmol/l,9,HMDB0000051
4132,4318,Ammonia,"GLUTARIC ACIDURIA II (MADD, ETF)",MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY; MADD,1.0,13.0,11.00,68.0,μmol/l,1092,HMDB0000051
4133,4319,Ammonia,"GLUTARIC ACIDURIA II (MADD, ETF)",MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY; MADD,0.0,0.0907,45.00,97.0,µmol/l,37,HMDB0000051
